id	filename	md5	size	state
9ce2bb36-5b1e-4a58-bc5e-dc072b217ba4	9ce2bb36-5b1e-4a58-bc5e-dc072b217ba4/27871087-0449-4f04-bc72-a975681a198a.rna_seq.augmented_star_gene_counts.tsv	04f2ff79c678f543baba80c063136c3d	4211162	validated
8f97852d-f08c-4062-af30-dfbe6ca7eba7	8f97852d-f08c-4062-af30-dfbe6ca7eba7/811374dd-0c33-420a-b397-7749d6a66ffe.rna_seq.augmented_star_gene_counts.tsv	ff14408ce4a6c9f98ed4a61e81e158b7	4226855	validated
64266f7c-cdd4-4718-bdd4-014ed664822b	64266f7c-cdd4-4718-bdd4-014ed664822b/29c49da8-3d12-425d-abe6-de2be5e6807f.rna_seq.augmented_star_gene_counts.tsv	90df4b61d821036f53231d6bcd551d32	4211877	validated
51827714-d499-41cb-a21c-e0845fb8f444	51827714-d499-41cb-a21c-e0845fb8f444/cdb7b56c-ddca-4596-bfa2-6823c12837e2.rna_seq.augmented_star_gene_counts.tsv	4adb00c32d983f12ef1e0f4e4c2ef72a	4235574	validated
b84848ff-2be3-4de9-b413-a1df82d46085	b84848ff-2be3-4de9-b413-a1df82d46085/ad9039cd-cacc-43f3-8cc1-9a6af5d39e6f.rna_seq.augmented_star_gene_counts.tsv	a2d367d0d61298afedb02628d6cde5ac	4208984	validated
e1bda03e-0c86-4b1d-a711-420ee75d6ebd	e1bda03e-0c86-4b1d-a711-420ee75d6ebd/25400212-48de-48a9-96d3-2fc2ee23fd41.rna_seq.augmented_star_gene_counts.tsv	a3c97ab4f6fb83a0b5ba388388c5c8c6	4230522	validated
ee9928b8-17fa-450c-8897-42fc700c1c98	ee9928b8-17fa-450c-8897-42fc700c1c98/12183b9e-ecf0-4eaa-9422-157dfa09a66b.rna_seq.augmented_star_gene_counts.tsv	b11ff37f0eb3e652c24085827f16b1e2	4158192	validated
8f274599-5005-414e-8be2-d992fb1a10ce	8f274599-5005-414e-8be2-d992fb1a10ce/2d8cab40-0dda-4d6d-a9ba-83a82a7e1c15.rna_seq.augmented_star_gene_counts.tsv	6f9517e4e6601b4d1355acf8f633e21a	4234632	validated
7ddaddba-2af8-4679-b3b5-9901babe0057	7ddaddba-2af8-4679-b3b5-9901babe0057/b9cadac9-9bb4-4bc8-9303-d05ad06778cc.rna_seq.augmented_star_gene_counts.tsv	05e2a61203849c2e28ce8db1cc2fc2d7	4228441	validated
f01575cb-c8fa-4a21-9e61-768d25cabc58	f01575cb-c8fa-4a21-9e61-768d25cabc58/b503bcc9-714d-40aa-8709-3b4577ce8007.rna_seq.augmented_star_gene_counts.tsv	ee7a03ee812dc08c46e70046d6c9aa88	4222697	validated
2e416248-8a8d-4d0b-b9d4-71d8c2d0ce07	2e416248-8a8d-4d0b-b9d4-71d8c2d0ce07/7bfe8d8a-61bf-4ee7-9749-209858e74b5f.rna_seq.augmented_star_gene_counts.tsv	fe995940eada661856c6bc8d69b1deb9	4238540	validated
4dbbeaaa-a820-4c1c-a1a9-d16f1c1040e0	4dbbeaaa-a820-4c1c-a1a9-d16f1c1040e0/b68594bb-fca3-4f05-a9fa-1e6e88eb4fc5.rna_seq.augmented_star_gene_counts.tsv	c647f2611b1af12470b2db8582282ef2	4217171	validated
b3ebddcc-1177-40a7-baa5-51000c1b7123	b3ebddcc-1177-40a7-baa5-51000c1b7123/290b89f5-2a44-424b-b77d-a190dcb93e07.rna_seq.augmented_star_gene_counts.tsv	89a98004db97853466af5c0f9f869ef9	4199935	validated
bba0553b-afd2-470f-b0f3-a31ef377e62d	bba0553b-afd2-470f-b0f3-a31ef377e62d/bae6fdb5-9df3-433c-9a4c-e5c159a62bc6.rna_seq.augmented_star_gene_counts.tsv	061a6972c87b40f06f624d7c4b028f3e	4233914	validated
059526c3-7cb1-4bdf-ac9a-0b887014b5fa	059526c3-7cb1-4bdf-ac9a-0b887014b5fa/6649e671-1660-4d4d-8f1e-bb697486b439.rna_seq.augmented_star_gene_counts.tsv	e04ba825723605df8e44d7518c06be77	4228673	validated
